# timestamp,component_id,job_id,app_id,load1min,load5min,load15min,runnable,scheduling_entities,newest_pid,time_job_comp,time_comp_job,job_comp_time,job_time_comp,comp_time_job,comp_job_time
1662655469.001170,4400049,10714291,0,2.060000,6.500000,25.590000,3,1456,248617,09:00:92:04:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00,09:00:92:04:00:00:ED:1B:1A:63:05:00:B1:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00:09:00:92:04:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:92:04:00:00:ED:1B:1A:63:05:00:B1:23:43:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:09:00:92:04:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:92:04:00:00:ED:1B:1A:63
1662655469.001243,4400241,10714291,0,2.110000,6.520000,25.790000,4,1461,227168,09:00:DB:04:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00,09:00:DB:04:00:00:ED:1B:1A:63:05:00:71:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00:09:00:DB:04:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:DB:04:00:00:ED:1B:1A:63:05:00:71:24:43:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:09:00:DB:04:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:DB:04:00:00:ED:1B:1A:63
1662655469.001249,4400052,10714291,0,1.070000,3.750000,18.760000,6,1473,33102,09:00:E1:04:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00,09:00:E1:04:00:00:ED:1B:1A:63:05:00:B4:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00:09:00:E1:04:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:E1:04:00:00:ED:1B:1A:63:05:00:B4:23:43:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:09:00:E1:04:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:E1:04:00:00:ED:1B:1A:63
1662655469.001296,4400240,10714291,0,5.840000,7.350000,25.900000,5,1436,251026,09:00:10:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00,09:00:10:05:00:00:ED:1B:1A:63:05:00:70:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00:09:00:10:05:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:10:05:00:00:ED:1B:1A:63:05:00:70:24:43:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:09:00:10:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:10:05:00:00:ED:1B:1A:63
1662655469.001363,4400245,10714291,0,0.860000,6.100000,25.640000,4,1451,223211,09:00:53:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00,09:00:53:05:00:00:ED:1B:1A:63:05:00:75:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00:09:00:53:05:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:53:05:00:00:ED:1B:1A:63:05:00:75:24:43:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:09:00:53:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:53:05:00:00:ED:1B:1A:63
1662655469.001381,4400048,10714291,0,2.190000,6.540000,25.740000,3,1455,228324,09:00:65:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00,09:00:65:05:00:00:ED:1B:1A:63:05:00:B0:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00:09:00:65:05:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:65:05:00:00:ED:1B:1A:63:05:00:B0:23:43:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:09:00:65:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:65:05:00:00:ED:1B:1A:63
1662655469.001395,4400243,10714291,0,2.330000,6.590000,25.790000,2,1447,248623,09:00:73:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00,09:00:73:05:00:00:ED:1B:1A:63:05:00:73:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00:09:00:73:05:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:73:05:00:00:ED:1B:1A:63:05:00:73:24:43:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:09:00:73:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:73:05:00:00:ED:1B:1A:63
1662655469.001461,4400027,10714291,0,2.230000,3.990000,19.330000,5,1454,74579,09:00:B5:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00,09:00:B5:05:00:00:ED:1B:1A:63:05:00:9B:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00:09:00:B5:05:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:B5:05:00:00:ED:1B:1A:63:05:00:9B:23:43:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:09:00:B5:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:B5:05:00:00:ED:1B:1A:63
1662655469.001611,4400242,10714291,0,5.720000,7.220000,25.810000,4,1454,220894,09:00:4B:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00,09:00:4B:06:00:00:ED:1B:1A:63:05:00:72:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00:09:00:4B:06:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:4B:06:00:00:ED:1B:1A:63:05:00:72:24:43:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:09:00:4B:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:4B:06:00:00:ED:1B:1A:63
1662655469.001642,4400051,10714291,0,2.150000,4.130000,19.160000,6,1457,102862,09:00:6A:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00,09:00:6A:06:00:00:ED:1B:1A:63:05:00:B3:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00:09:00:6A:06:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:6A:06:00:00:ED:1B:1A:63:05:00:B3:23:43:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:09:00:6A:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:6A:06:00:00:ED:1B:1A:63
1662655469.001660,4400238,10714291,0,2.190000,2.400000,1.700000,4,1494,46559,09:00:7C:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00,09:00:7C:06:00:00:ED:1B:1A:63:05:00:6E:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00:09:00:7C:06:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:7C:06:00:00:ED:1B:1A:63:05:00:6E:24:43:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:09:00:7C:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:7C:06:00:00:ED:1B:1A:63
1662655469.001661,4400244,10714291,0,0.890000,6.050000,25.580000,4,1450,244231,09:00:7D:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00,09:00:7D:06:00:00:ED:1B:1A:63:05:00:74:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00:09:00:7D:06:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:7D:06:00:00:ED:1B:1A:63:05:00:74:24:43:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:09:00:7D:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:7D:06:00:00:ED:1B:1A:63
1662655469.001683,4400050,10714291,0,2.920000,4.510000,19.220000,3,1467,2429,09:00:93:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:93:06:00:00:ED:1B:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:93:06:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:93:06:00:00:ED:1B:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:93:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:93:06:00:00:ED:1B:1A:63
1662655469.001699,4400047,10714291,0,2.160000,6.660000,25.790000,2,1466,226846,09:00:A3:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00,09:00:A3:06:00:00:ED:1B:1A:63:05:00:AF:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00:09:00:A3:06:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:A3:06:00:00:ED:1B:1A:63:05:00:AF:23:43:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:09:00:A3:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:A3:06:00:00:ED:1B:1A:63
1662655470.001075,4400242,10714291,0,5.720000,7.220000,25.810000,10,1519,221023,09:00:33:04:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00,09:00:33:04:00:00:EE:1B:1A:63:05:00:72:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00:09:00:33:04:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:33:04:00:00:EE:1B:1A:63:05:00:72:24:43:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:09:00:33:04:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:33:04:00:00:EE:1B:1A:63
1662655470.001286,4400049,10714291,0,2.060000,6.500000,25.590000,11,1520,248748,09:00:06:05:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00,09:00:06:05:00:00:EE:1B:1A:63:05:00:B1:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00:09:00:06:05:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:06:05:00:00:EE:1B:1A:63:05:00:B1:23:43:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:09:00:06:05:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:06:05:00:00:EE:1B:1A:63
1662655470.001350,4400052,10714291,0,1.070000,3.750000,18.760000,5,1571,33297,09:00:46:05:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00,09:00:46:05:00:00:EE:1B:1A:63:05:00:B4:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00:09:00:46:05:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:46:05:00:00:EE:1B:1A:63:05:00:B4:23:43:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:09:00:46:05:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:46:05:00:00:EE:1B:1A:63
1662655470.001353,4400240,10714291,0,5.840000,7.350000,25.900000,36,1437,251028,09:00:49:05:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00,09:00:49:05:00:00:EE:1B:1A:63:05:00:70:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00:09:00:49:05:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:49:05:00:00:EE:1B:1A:63:05:00:70:24:43:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:09:00:49:05:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:49:05:00:00:EE:1B:1A:63
1662655470.001370,4400241,10714291,0,4.580000,6.960000,25.820000,5,1527,227234,09:00:5A:05:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00,09:00:5A:05:00:00:EE:1B:1A:63:05:00:71:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00:09:00:5A:05:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:5A:05:00:00:EE:1B:1A:63:05:00:71:24:43:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:09:00:5A:05:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:5A:05:00:00:EE:1B:1A:63
1662655470.001472,4400048,10714291,0,4.580000,6.960000,25.770000,5,1519,228484,09:00:C0:05:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00,09:00:C0:05:00:00:EE:1B:1A:63:05:00:B0:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00:09:00:C0:05:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:C0:05:00:00:EE:1B:1A:63:05:00:B0:23:43:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:09:00:C0:05:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:C0:05:00:00:EE:1B:1A:63
1662655470.001478,4400245,10714291,0,0.860000,6.100000,25.640000,24,1573,223430,09:00:C6:05:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00,09:00:C6:05:00:00:EE:1B:1A:63:05:00:75:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00:09:00:C6:05:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:C6:05:00:00:EE:1B:1A:63:05:00:75:24:43:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:09:00:C6:05:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:C6:05:00:00:EE:1B:1A:63
1662655470.001485,4400243,10714291,0,4.710000,7.010000,25.820000,16,1513,248689,09:00:CD:05:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00,09:00:CD:05:00:00:EE:1B:1A:63:05:00:73:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00:09:00:CD:05:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:CD:05:00:00:EE:1B:1A:63:05:00:73:24:43:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:09:00:CD:05:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:CD:05:00:00:EE:1B:1A:63
1662655470.001583,4400027,10714291,0,2.230000,3.990000,19.330000,25,1520,74719,09:00:2F:06:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00,09:00:2F:06:00:00:EE:1B:1A:63:05:00:9B:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00:09:00:2F:06:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:2F:06:00:00:EE:1B:1A:63:05:00:9B:23:43:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:09:00:2F:06:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:2F:06:00:00:EE:1B:1A:63
1662655470.001736,4400051,10714291,0,4.540000,4.600000,19.230000,9,1560,103061,09:00:C8:06:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00,09:00:C8:06:00:00:EE:1B:1A:63:05:00:B3:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00:09:00:C8:06:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:C8:06:00:00:EE:1B:1A:63:05:00:B3:23:43:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:09:00:C8:06:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:C8:06:00:00:EE:1B:1A:63
1662655470.001753,4400244,10714291,0,0.890000,6.050000,25.580000,4,1515,244297,09:00:D9:06:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00,09:00:D9:06:00:00:EE:1B:1A:63:05:00:74:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00:09:00:D9:06:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:D9:06:00:00:EE:1B:1A:63:05:00:74:24:43:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:09:00:D9:06:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:D9:06:00:00:EE:1B:1A:63
1662655470.001768,4400238,10714291,0,2.190000,2.400000,1.700000,34,1557,46633,09:00:E8:06:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00,09:00:E8:06:00:00:EE:1B:1A:63:05:00:6E:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00:09:00:E8:06:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:E8:06:00:00:EE:1B:1A:63:05:00:6E:24:43:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:09:00:E8:06:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:E8:06:00:00:EE:1B:1A:63
1662655470.001773,4400050,10714291,0,5.250000,4.960000,19.290000,21,1533,2580,09:00:ED:06:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:ED:06:00:00:EE:1B:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:ED:06:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:ED:06:00:00:EE:1B:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:ED:06:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:ED:06:00:00:EE:1B:1A:63
1662655470.001788,4400047,10714291,0,2.160000,6.660000,25.790000,35,1531,226912,09:00:FC:06:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00,09:00:FC:06:00:00:EE:1B:1A:63:05:00:AF:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00:09:00:FC:06:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:FC:06:00:00:EE:1B:1A:63:05:00:AF:23:43:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:09:00:FC:06:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:FC:06:00:00:EE:1B:1A:63
1662655470.001927,4400239,10714291,0,5.110000,7.090000,25.810000,10,1503,246641,09:00:87:07:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00,09:00:87:07:00:00:EE:1B:1A:63:05:00:6F:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00:09:00:87:07:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:87:07:00:00:EE:1B:1A:63:05:00:6F:24:43:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:09:00:87:07:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:87:07:00:00:EE:1B:1A:63
1662655470.002016,4400026,10714291,0,1.840000,3.730000,19.100000,4,1610,101425,09:00:E0:07:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00,09:00:E0:07:00:00:EE:1B:1A:63:05:00:9A:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00:09:00:E0:07:00:00:EE:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:E0:07:00:00:EE:1B:1A:63:05:00:9A:23:43:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:09:00:E0:07:00:00:EE:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:E0:07:00:00:EE:1B:1A:63
1662655471.001163,4400026,10714291,0,1.840000,3.730000,19.100000,6,1640,101458,09:00:8B:04:00:00:EF:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00,09:00:8B:04:00:00:EF:1B:1A:63:05:00:9A:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00:09:00:8B:04:00:00:EF:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:8B:04:00:00:EF:1B:1A:63:05:00:9A:23:43:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:09:00:8B:04:00:00:EF:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:8B:04:00:00:EF:1B:1A:63
