# timestamp,component_id,job_id,app_id,load1min,load5min,load15min,runnable,scheduling_entities,newest_pid,time_job_comp,time_comp_job,job_comp_time,job_time_comp,comp_time_job,comp_job_time
1662655330.001470,4400026,10714288,0,3.670000,5.010000,21.960000,4,1416,100038,09:00:BE:05:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00,09:00:BE:05:00:00:62:1B:1A:63:05:00:9A:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00:09:00:BE:05:00:00:62:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:BE:05:00:00:62:1B:1A:63:05:00:9A:23:43:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:09:00:BE:05:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:BE:05:00:00:62:1B:1A:63
1662655330.001484,4400047,10714288,0,6.070000,9.660000,29.730000,2,1412,225951,09:00:CC:05:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00,09:00:CC:05:00:00:62:1B:1A:63:05:00:AF:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00:09:00:CC:05:00:00:62:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:CC:05:00:00:62:1B:1A:63:05:00:AF:23:43:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:09:00:CC:05:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:CC:05:00:00:62:1B:1A:63
1662655330.001521,4400051,10714288,0,1.960000,5.040000,21.760000,2,1402,101965,09:00:F1:05:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00,09:00:F1:05:00:00:62:1B:1A:63:05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00:09:00:F1:05:00:00:62:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:F1:05:00:00:62:1B:1A:63:05:00:B3:23:43:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:09:00:F1:05:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:F1:05:00:00:62:1B:1A:63
1662655330.001707,4400241,10714288,0,1.570000,8.820000,29.430000,3,1409,226271,09:00:AB:06:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00,09:00:AB:06:00:00:62:1B:1A:63:05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00:09:00:AB:06:00:00:62:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:AB:06:00:00:62:1B:1A:63:05:00:71:24:43:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:09:00:AB:06:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:AB:06:00:00:62:1B:1A:63
1662655330.001745,4400048,10714288,0,1.870000,8.780000,29.360000,2,1401,227427,09:00:D1:06:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00,09:00:D1:06:00:00:62:1B:1A:63:05:00:B0:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00:09:00:D1:06:00:00:62:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:D1:06:00:00:62:1B:1A:63:05:00:B0:23:43:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:09:00:D1:06:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:D1:06:00:00:62:1B:1A:63
1662655330.001906,4400049,10714288,0,6.050000,9.460000,29.520000,6,1405,247725,09:00:72:07:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00,09:00:72:07:00:00:62:1B:1A:63:05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00:09:00:72:07:00:00:62:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:72:07:00:00:62:1B:1A:63:05:00:B1:23:43:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:09:00:72:07:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:72:07:00:00:62:1B:1A:63
1662655330.001936,4400245,10714288,0,2.920000,9.080000,29.620000,6,1400,222319,09:00:90:07:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00,09:00:90:07:00:00:62:1B:1A:63:05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00:09:00:90:07:00:00:62:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:90:07:00:00:62:1B:1A:63:05:00:75:24:43:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:09:00:90:07:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:90:07:00:00:62:1B:1A:63
1662655330.002068,4400244,10714288,0,1.390000,8.740000,29.370000,6,1400,243339,09:00:14:08:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00,09:00:14:08:00:00:62:1B:1A:63:05:00:74:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00:09:00:14:08:00:00:62:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:14:08:00:00:62:1B:1A:63:05:00:74:24:43:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:09:00:14:08:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:14:08:00:00:62:1B:1A:63
1662655330.002077,4400027,10714288,0,5.310000,5.350000,22.200000,6,1399,73654,09:00:1D:08:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00,09:00:1D:08:00:00:62:1B:1A:63:05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00:09:00:1D:08:00:00:62:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:1D:08:00:00:62:1B:1A:63:05:00:9B:23:43:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:09:00:1D:08:00:00:62:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:1D:08:00:00:62:1B:1A:63
1662655331.001142,4400244,10714288,0,1.390000,8.740000,29.370000,1,1404,243357,09:00:76:04:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00,09:00:76:04:00:00:63:1B:1A:63:05:00:74:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00:09:00:76:04:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:76:04:00:00:63:1B:1A:63:05:00:74:24:43:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:09:00:76:04:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:76:04:00:00:63:1B:1A:63
1662655331.001187,4400027,10714288,0,5.310000,5.350000,22.200000,4,1404,73673,09:00:A3:04:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00,09:00:A3:04:00:00:63:1B:1A:63:05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00:09:00:A3:04:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:A3:04:00:00:63:1B:1A:63:05:00:9B:23:43:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:09:00:A3:04:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:A3:04:00:00:63:1B:1A:63
1662655331.001194,4400242,10714288,0,3.240000,8.790000,29.310000,3,1406,220021,09:00:AA:04:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00,09:00:AA:04:00:00:63:1B:1A:63:05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00:09:00:AA:04:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:AA:04:00:00:63:1B:1A:63:05:00:72:24:43:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:09:00:AA:04:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:AA:04:00:00:63:1B:1A:63
1662655331.001223,4400052,10714288,0,5.710000,5.510000,21.590000,5,1428,32231,09:00:C7:04:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00,09:00:C7:04:00:00:63:1B:1A:63:05:00:B4:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00:09:00:C7:04:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:C7:04:00:00:63:1B:1A:63:05:00:B4:23:43:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:09:00:C7:04:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:C7:04:00:00:63:1B:1A:63
1662655331.001223,4400240,10714288,0,3.420000,8.780000,29.350000,1,1391,250150,09:00:C7:04:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00,09:00:C7:04:00:00:63:1B:1A:63:05:00:70:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00:09:00:C7:04:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:C7:04:00:00:63:1B:1A:63:05:00:70:24:43:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:09:00:C7:04:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:C7:04:00:00:63:1B:1A:63
1662655331.001304,4400239,10714288,0,1.280000,8.680000,29.320000,1,1392,245584,09:00:18:05:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00,09:00:18:05:00:00:63:1B:1A:63:05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00:09:00:18:05:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:18:05:00:00:63:1B:1A:63:05:00:6F:24:43:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:09:00:18:05:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:18:05:00:00:63:1B:1A:63
1662655331.001327,4400243,10714288,0,1.570000,8.810000,29.400000,1,1401,247747,09:00:2F:05:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00,09:00:2F:05:00:00:63:1B:1A:63:05:00:73:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00:09:00:2F:05:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:2F:05:00:00:63:1B:1A:63:05:00:73:24:43:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:09:00:2F:05:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:2F:05:00:00:63:1B:1A:63
1662655331.001409,4400050,10714288,0,1.540000,4.800000,21.580000,3,1423,1541,09:00:81:05:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:81:05:00:00:63:1B:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:81:05:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:81:05:00:00:63:1B:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:81:05:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:81:05:00:00:63:1B:1A:63
1662655331.001478,4400238,10714288,0,3.360000,2.400000,1.590000,4,1440,45675,09:00:C6:05:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00,09:00:C6:05:00:00:63:1B:1A:63:05:00:6E:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00:09:00:C6:05:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:C6:05:00:00:63:1B:1A:63:05:00:6E:24:43:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:09:00:C6:05:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:C6:05:00:00:63:1B:1A:63
1662655331.001558,4400026,10714288,0,3.670000,5.010000,21.960000,6,1421,100057,09:00:16:06:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00,09:00:16:06:00:00:63:1B:1A:63:05:00:9A:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00:09:00:16:06:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:16:06:00:00:63:1B:1A:63:05:00:9A:23:43:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:09:00:16:06:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:16:06:00:00:63:1B:1A:63
1662655331.001585,4400047,10714288,0,6.070000,9.660000,29.730000,2,1417,225970,09:00:31:06:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00,09:00:31:06:00:00:63:1B:1A:63:05:00:AF:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00:09:00:31:06:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:31:06:00:00:63:1B:1A:63:05:00:AF:23:43:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:09:00:31:06:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:31:06:00:00:63:1B:1A:63
1662655331.001598,4400051,10714288,0,1.960000,5.040000,21.760000,2,1407,101984,09:00:3E:06:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00,09:00:3E:06:00:00:63:1B:1A:63:05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00:09:00:3E:06:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:3E:06:00:00:63:1B:1A:63:05:00:B3:23:43:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:09:00:3E:06:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:3E:06:00:00:63:1B:1A:63
1662655331.001769,4400241,10714288,0,1.570000,8.820000,29.430000,2,1414,226290,09:00:E9:06:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00,09:00:E9:06:00:00:63:1B:1A:63:05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00:09:00:E9:06:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:E9:06:00:00:63:1B:1A:63:05:00:71:24:43:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:09:00:E9:06:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:E9:06:00:00:63:1B:1A:63
1662655331.001826,4400048,10714288,0,1.870000,8.780000,29.360000,2,1406,227446,09:00:22:07:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00,09:00:22:07:00:00:63:1B:1A:63:05:00:B0:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00:09:00:22:07:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:22:07:00:00:63:1B:1A:63:05:00:B0:23:43:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:09:00:22:07:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:22:07:00:00:63:1B:1A:63
1662655331.001990,4400049,10714288,0,6.050000,9.460000,29.520000,4,1410,247744,09:00:C6:07:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00,09:00:C6:07:00:00:63:1B:1A:63:05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00:09:00:C6:07:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:C6:07:00:00:63:1B:1A:63:05:00:B1:23:43:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:09:00:C6:07:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:C6:07:00:00:63:1B:1A:63
1662655331.002014,4400245,10714288,0,2.760000,8.940000,29.470000,3,1405,222338,09:00:DE:07:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00,09:00:DE:07:00:00:63:1B:1A:63:05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00:09:00:DE:07:00:00:63:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:DE:07:00:00:63:1B:1A:63:05:00:75:24:43:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:09:00:DE:07:00:00:63:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:DE:07:00:00:63:1B:1A:63
1662655332.001072,4400245,10714288,0,2.760000,8.940000,29.470000,1,1405,222339,09:00:30:04:00:00:64:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00,09:00:30:04:00:00:64:1B:1A:63:05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00:09:00:30:04:00:00:64:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:30:04:00:00:64:1B:1A:63:05:00:75:24:43:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:09:00:30:04:00:00:64:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:30:04:00:00:64:1B:1A:63
1662655332.001211,4400244,10714288,0,1.390000,8.740000,29.370000,1,1405,243359,09:00:BB:04:00:00:64:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00,09:00:BB:04:00:00:64:1B:1A:63:05:00:74:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00:09:00:BB:04:00:00:64:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:BB:04:00:00:64:1B:1A:63:05:00:74:24:43:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:09:00:BB:04:00:00:64:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:BB:04:00:00:64:1B:1A:63
1662655332.001258,4400027,10714288,0,5.310000,5.350000,22.200000,3,1404,73674,09:00:EA:04:00:00:64:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00,09:00:EA:04:00:00:64:1B:1A:63:05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00:09:00:EA:04:00:00:64:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:EA:04:00:00:64:1B:1A:63:05:00:9B:23:43:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:09:00:EA:04:00:00:64:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:EA:04:00:00:64:1B:1A:63
1662655332.001260,4400242,10714288,0,3.240000,8.790000,29.310000,1,1406,220022,09:00:EC:04:00:00:64:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00,09:00:EC:04:00:00:64:1B:1A:63:05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00:09:00:EC:04:00:00:64:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:EC:04:00:00:64:1B:1A:63:05:00:72:24:43:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:09:00:EC:04:00:00:64:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:EC:04:00:00:64:1B:1A:63
1662655332.001283,4400240,10714288,0,3.420000,8.780000,29.350000,3,1391,250151,09:00:03:05:00:00:64:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00,09:00:03:05:00:00:64:1B:1A:63:05:00:70:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00:09:00:03:05:00:00:64:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:03:05:00:00:64:1B:1A:63:05:00:70:24:43:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:09:00:03:05:00:00:64:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:03:05:00:00:64:1B:1A:63
1662655332.001290,4400052,10714288,0,5.710000,5.510000,21.590000,1,1428,32232,09:00:0A:05:00:00:64:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00,09:00:0A:05:00:00:64:1B:1A:63:05:00:B4:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00:09:00:0A:05:00:00:64:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:0A:05:00:00:64:1B:1A:63:05:00:B4:23:43:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:09:00:0A:05:00:00:64:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:0A:05:00:00:64:1B:1A:63
